,pos_proportion,neg_proportion,tonality,unc_proportion,cons_proportion,lit_proportion,modstrong_proportion,modweak_proportion,fog_index,wordcount,complex_pr,words_ps
0,0.025714285714285714,0.02857142857142857,-0.05263157894736842,0.011428571428571429,0.002857142857142857,0.0,0.0,0.0,17.099204892966362,654.0,0.20948012232415902,21.8
1,0.02643171806167401,0.030837004405286344,-0.07692307692307693,0.0,0.00881057268722467,0.0022026431718061676,0.004405286343612335,0.0,15.428818154433174,866.0,0.197459584295612,18.82608695652174
2,0.020080321285140562,0.004016064257028112,0.6666666666666666,0.006024096385542169,0.004016064257028112,0.0,0.002008032128514056,0.006024096385542169,15.622988242041869,951.0,0.21766561514195584,17.29090909090909
3,0.022535211267605635,0.01267605633802817,0.28,0.0014084507042253522,0.0,0.0,0.0028169014084507044,0.0014084507042253522,17.18077223427332,1383.0,0.24511930585683298,18.44
4,0.028169014084507043,0.018418201516793065,0.20930232558139536,0.004333694474539545,0.004333694474539545,0.0032502708559046588,0.0032502708559046588,0.0032502708559046588,17.665799280640933,1791.0,0.2333891680625349,20.825581395348838
5,0.03506650544135429,0.019347037484885126,0.28888888888888886,0.008464328899637243,0.008464328899637243,0.0,0.0048367593712212815,0.0012091898428053204,17.81524289217311,1528.0,0.2519633507853403,19.341772151898734
6,0.03351206434316354,0.021447721179624665,0.21951219512195122,0.004021447721179625,0.005361930294906166,0.004021447721179625,0.004021447721179625,0.0013404825737265416,18.327093596059115,1450.0,0.25103448275862067,20.714285714285715
7,0.049019607843137254,0.008403361344537815,0.7073170731707317,0.0070028011204481795,0.004201680672268907,0.0,0.0028011204481792717,0.0056022408963585435,18.081848836252984,1351.0,0.23760177646188008,21.444444444444443
8,0.03104575163398693,0.03431372549019608,-0.05,0.004901960784313725,0.006535947712418301,0.0,0.0032679738562091504,0.0016339869281045752,18.90174531351002,1190.0,0.24369747899159663,22.884615384615383
9,0.04633781763826607,0.016442451420029897,0.47619047619047616,0.0029895366218236174,0.004484304932735426,0.0014947683109118087,0.007473841554559043,0.0029895366218236174,18.66615566037736,1325.0,0.259622641509434,20.703125
10,0.05493133583021224,0.0024968789013732834,0.9130434782608695,0.004993757802746567,0.003745318352059925,0.004993757802746567,0.00749063670411985,0.0012484394506866417,18.31515019353432,1547.0,0.27149321266968324,18.63855421686747
11,0.04423076923076923,0.004807692307692308,0.803921568627451,0.0038461538461538464,0.0,0.0057692307692307696,0.0038461538461538464,0.0028846153846153848,17.897250993785345,2022.0,0.25667655786350146,19.07547169811321
12,0.08523409363745499,0.01680672268907563,0.6705882352941176,0.007202881152460984,0.003601440576230492,0.0024009603841536613,0.006002400960384154,0.004801920768307323,19.12096363435043,1621.0,0.270203578038248,20.78205128205128
13,0.050716648291069456,0.019845644983461964,0.4375,0.009922822491730982,0.0011025358324145535,0.004410143329658214,0.002205071664829107,0.005512679162072767,18.96848395890124,1757.0,0.24302788844621515,23.11842105263158
14,0.042787286063569685,0.023227383863080684,0.2962962962962963,0.0012224938875305623,0.003667481662591687,0.004889975550122249,0.008557457212713936,0.0012224938875305623,20.109988366295497,1641.0,0.25411334552102377,24.863636363636363
